#	top	0.001
08578517	_derivationally_related_form	02661574
09138935	_has_part	09139508
01525666	_verb_group	01526290
02277556	_hypernym	01759182
12355760	_hypernym	12205694
07270179	_derivationally_related_form	01588493
02062209	_hypernym	01342529
13206817	_hypernym	11545714
12845732	_hypernym	11579418
02542280	_derivationally_related_form	01203676
02553196	_member_meronym	02590237
08081668	_derivationally_related_form	09629065
12010458	_hypernym	11579418
01973759	_hypernym	01850315
01208291	_derivationally_related_form	00518395
12070950	_hypernym	11556857
12393942	_hypernym	11567411
01541261	_hypernym	01507175
02159271	_member_meronym	02161737
09848285	_hypernym	10016103
01101913	_verb_group	01104852
11956348	_hypernym	13085113
05291010	_hypernym	05289861
03264136	_derivationally_related_form	02361600
13020623	_hypernym	11592146
13906345	_hypernym	13905792
01471547	_synset_domain_topic_of	00766234
02326237	_hypernym	01864707
02400139	_member_meronym	02409369
01482754	_hypernym	01429349
02296480	_hypernym	01762525
01760300	_hypernym	01759326
02523784	_derivationally_related_form	00066901
anomaly:	13141141	_hypernym	13104059
01123415	_hypernym	01835496
09964411	_derivationally_related_form	01742886
01675963	_derivationally_related_form	00262249
06970103	_derivationally_related_form	02923745
12863624	_hypernym	12205694
12832976	_hypernym	11579418
09424489	_hypernym	09190918
02115775	_hypernym	01864707
10747294	_hypernym	10557854
12410715	_member_meronym	12476036
00624263	_hypernym	00623151
08010364	_synset_domain_topic_of	00759694
11738832	_hypernym	11571907
02484975	_hypernym	02484473
01730384	_hypernym	01729431
02868916	_derivationally_related_form	05658226
12039743	_member_meronym	12081851
01447822	_hypernym	01432517
01498872	_hypernym	01494310
01786906	_derivationally_related_form	07518878
01624987	_hypernym	01507175
09198106	_has_part	08682188
01988481	_hypernym	01342529
02457233	_derivationally_related_form	07545415
12100538	_member_meronym	12136944
08999482	_member_of_domain_region	09327077
01068012	_synset_domain_topic_of	08441203
00264875	_derivationally_related_form	13426238
02332173	_hypernym	02327200
01421012	_hypernym	08102555
01063350	_hypernym	01062817
13077295	_derivationally_related_form	00210738
13210827	_hypernym	13167078
01797472	_hypernym	01507175
02591893	_derivationally_related_form	10477585
01279978	_derivationally_related_form	14436438
02222318	_derivationally_related_form	00091234
02342109	_hypernym	01864707
02078882	_hypernym	01864707
10557404	_synset_domain_topic_of	06951067
09148970	_has_part	09246660
06845599	_member_of_domain_usage	03747281
10075693	_derivationally_related_form	00518395
08847694	_has_part	08986691
08769179	_instance_hypernym	08574314
12603959	_hypernym	12205694
13426238	_derivationally_related_form	00264875
13175484	_hypernym	13167078
01942959	_derivationally_related_form	03439814
11573660	_hypernym	11567411
12443929	_hypernym	11561228
12423565	_member_meronym	12465796
11265416	_instance_hypernym	09765278
00967625	_derivationally_related_form	01103614
01863410	_synset_domain_topic_of	00298497
02612393	_hypernym	01342529
12581381	_member_meronym	12591195
09140148	_instance_hypernym	08655464
02593863	_member_meronym	02595902
00264366	_hypernym	00248977
00524083	_synset_domain_topic_of	06084469
02616705	_hypernym	01432517
05556943	_hypernym	05220461
01879928	_hypernym	01880113
02641063	_hypernym	01429349
08766988	_has_part	08771400
10689104	_derivationally_related_form	02001461
08899776	_instance_hypernym	08524735
10011074	_derivationally_related_form	14204950
12387201	_hypernym	11565385
10431122	_hypernym	10284064
09997404	_derivationally_related_form	00772189
01834896	_derivationally_related_form	09355850
00799125	_hypernym	00798245
04505036	_derivationally_related_form	01004692
01924882	_derivationally_related_form	00289388
09796323	_derivationally_related_form	06143546
01272787	_instance_hypernym	00956485
12320010	_hypernym	13110915
09166902	_instance_hypernym	08574314
12653056	_hypernym	11585340
02915055	_derivationally_related_form	05329735
09712696	_derivationally_related_form	03083069
08714795	_instance_hypernym	08524735
02317970	_derivationally_related_form	10409011
09117351	_instance_hypernym	08655464
01818704	_hypernym	01507175
09152944	_has_part	09154731
00625119	_derivationally_related_form	10508862
07209965	_derivationally_related_form	00910973
09044862	_has_part	09068444
01131902	_derivationally_related_form	00978413
01673668	_member_meronym	01694430
02273545	_member_meronym	02277556
08418420	_hypernym	08420278
06756831	_derivationally_related_form	00835506
03758720	_hypernym	02720201
00782338	_hypernym	00766234
02456776	_hypernym	01862557
07121361	_derivationally_related_form	00914634
02337699	_derivationally_related_form	08511970
05827684	_hypernym	05816287
00015388	_derivationally_related_form	01680756
12100538	_member_meronym	12126911
09019726	_instance_hypernym	08700255
02184114	_hypernym	01759182
12226322	_member_meronym	12236363
00414627	_derivationally_related_form	01252566
05748054	_hypernym	05701944
02083038	_member_meronym	02083863
05793210	_synset_domain_topic_of	08441203
04192698	_derivationally_related_form	01130169
09114696	_has_part	09295576
10464178	_derivationally_related_form	00828374
08860123	_member_of_domain_region	09961739
08723006	_member_of_domain_region	07424436
01829747	_hypernym	01771535
07264925	_hypernym	06791372
01673668	_member_meronym	01687441
01929047	_hypernym	08102555
09032981	_instance_hypernym	08524735
01050651	_hypernym	01729431
08929922	_member_of_domain_region	01294791
05461179	_has_part	05238282
08860123	_member_of_domain_region	05525100
08759852	_instance_hypernym	08633957
00549610	_derivationally_related_form	10400998
02509287	_derivationally_related_form	00808182
00089154	_derivationally_related_form	13066129
06571301	_derivationally_related_form	01315333
09079505	_instance_hypernym	09316454
08563990	_instance_hypernym	08574314
08214272	_synset_domain_topic_of	08199025
08860123	_member_of_domain_region	00585810
01014821	_derivationally_related_form	10786270
01103788	_hypernym	01094725
04021798	_hypernym	03736970
08766667	_instance_hypernym	08524735
05961429	_derivationally_related_form	10065066
06200010	_derivationally_related_form	00350461
08910668	_has_part	09169038
05540513	_has_part	05544575
00388635	_derivationally_related_form	07334876
00163779	_derivationally_related_form	02396205
13023783	_hypernym	08103777
00987345	_hypernym	00987071
02685299	_derivationally_related_form	02991048
08860123	_member_of_domain_region	08230294
08717059	_instance_hypernym	08691669
06845599	_member_of_domain_usage	04053995
01649170	_hypernym	01639765
14324274	_derivationally_related_form	01794363
10687231	_derivationally_related_form	05783940
02079389	_hypernym	02076196
07212424	_derivationally_related_form	00873682
08095160	_synset_domain_topic_of	08441203
00991385	_derivationally_related_form	05986395
00552253	_synset_domain_topic_of	06084469
10614976	_derivationally_related_form	01198101
15192890	_synset_domain_topic_of	08083599
02001858	_derivationally_related_form	10689104
04203514	_hypernym	04602044
00739340	_derivationally_related_form	05786372
09044862	_has_part	08563180
08341798	_hypernym	08337324
05818741	_derivationally_related_form	02118933
03284120	_synset_domain_topic_of	08199025
00772189	_derivationally_related_form	14379829
10520804	_derivationally_related_form	02460199
08889400	_instance_hypernym	08524735
01039330	_derivationally_related_form	10596899
08969798	_instance_hypernym	08524735
09380817	_instance_hypernym	09411430
00672433	_derivationally_related_form	06528783
05826469	_derivationally_related_form	00667942
09971839	_hypernym	09821831
01326291	_synset_domain_topic_of	00015388
01930512	_also_see	02564986
02234781	_derivationally_related_form	00329031
09102517	_instance_hypernym	08524735
06845599	_member_of_domain_usage	03023415
03385557	_hypernym	03171356
10726031	_hypernym	00007846
06845599	_member_of_domain_usage	04518854
09082540	_has_part	09084196
01731031	_derivationally_related_form	00546389
01150467	_derivationally_related_form	02317970
06780309	_derivationally_related_form	01743313
08860123	_member_of_domain_region	08167779
00996102	_derivationally_related_form	06428976
08934532	_instance_hypernym	08633957
02217266	_derivationally_related_form	01098698
07047505	_hypernym	07037465
08521267	_derivationally_related_form	02871229
05538016	_hypernym	05249636
15178841	_has_part	15217443
02251743	_derivationally_related_form	10409634
06791017	_synset_domain_topic_of	06226057
08860123	_member_of_domain_region	07800487
01447257	_derivationally_related_form	00113113
00186740	_hypernym	00515154
08799123	_instance_hypernym	08574314
00369138	_derivationally_related_form	01376245
10063461	_hypernym	09821831
05238282	_has_part	05245192
05556943	_has_part	05385363
09381480	_synset_domain_topic_of	06095022
08953324	_instance_hypernym	08696931
05355527	_hypernym	05333777
00836236	_derivationally_related_form	01981699
08011266	_instance_hypernym	08392137
00239910	_derivationally_related_form	02395782
00235110	_verb_group	00317888
08632258	_synset_domain_topic_of	08199025
07400361	_hypernym	07371293
09453887	_instance_hypernym	09411430
03582096	_hypernym	03096593
00104147	_derivationally_related_form	11485367
00307631	_derivationally_related_form	02408281
08860123	_member_of_domain_region	01270628
01300437	_derivationally_related_form	03879116
08602650	_instance_hypernym	08574314
04487724	_synset_domain_topic_of	08199025
09044862	_has_part	09370168
05821775	_derivationally_related_form	01195299
14287113	_derivationally_related_form	01322509
00336260	_verb_group	00336539
01351170	_derivationally_related_form	03308152
09159003	_has_part	09139993
06449477	_instance_hypernym	06431740
02037090	_derivationally_related_form	13889843
08860123	_member_of_domain_region	10229721
01583656	_verb_group	01583494
00802629	_derivationally_related_form	02544348
00883226	_derivationally_related_form	07229530
06637149	_synset_domain_topic_of	06128570
00667224	_derivationally_related_form	05826291
14879750	_derivationally_related_form	00443670
06845599	_member_of_domain_usage	04419315
10760340	_derivationally_related_form	02461314
06688522	_derivationally_related_form	00882802
08860123	_member_of_domain_region	00550242
01705257	_derivationally_related_form	06613056
08860123	_member_of_domain_region	03415252
08031663	_instance_hypernym	08392137
13465530	_hypernym	13518963
03196598	_hypernym	03211117
00431117	_verb_group	00431327
06573600	_synset_domain_topic_of	06128570
00431826	_derivationally_related_form	13457378
07751004	_hypernym	07705931
08356573	_hypernym	08337324
02126382	_derivationally_related_form	03916470
10034020	_synset_domain_topic_of	08199025
00205885	_derivationally_related_form	14422179
09034286	_instance_hypernym	08524735
02180529	_derivationally_related_form	04981139
07496463	_derivationally_related_form	01794668
01930117	_verb_group	01930482
02702508	_hypernym	02604760
00005041	_derivationally_related_form	00836788
00735936	_derivationally_related_form	02517202
02566227	_derivationally_related_form	10039391
07366289	_derivationally_related_form	00119074
10563826	_derivationally_related_form	01309143
06889330	_derivationally_related_form	02141973
08272460	_synset_domain_topic_of	08199025
00291873	_derivationally_related_form	13983304
01672168	_derivationally_related_form	04568713
08853741	_has_part	08855308
01545883	_derivationally_related_form	10524973
10065758	_hypernym	09796323
07959943	_derivationally_related_form	02025009
05714466	_derivationally_related_form	00043480
01507143	_derivationally_related_form	00105479
08860123	_member_of_domain_region	04441528
09275473	_has_part	08714132
08399287	_hypernym	08398773
08132637	_synset_domain_topic_of	00883297
01389007	_verb_group	01388813
anomaly:	00054059	_verb_group	11675537
00874175	_verb_group	00901103
08194266	_hypernym	08337324
00272683	_hypernym	00126264
06680570	_hypernym	06677302
00155487	_derivationally_related_form	02286204
08028148	_instance_hypernym	08392137
04835724	_hypernym	04616059
06196071	_hypernym	06193203
07827130	_hypernym	07809368
00954608	_derivationally_related_form	01101329
10160913	_derivationally_related_form	01140515
10523076	_derivationally_related_form	00648224
11418750	_synset_domain_topic_of	06037666
08481832	_synset_domain_topic_of	08199025
05003090	_derivationally_related_form	01882170
00605783	_verb_group	00407146
01489722	_also_see	01646941
02821627	_hypernym	04105893
04417809	_has_part	04302334
10149436	_hypernym	00007846
06926889	_hypernym	06926458
00457998	_derivationally_related_form	10365399
